run,epoch,metric,value
0,0,loss,0.7068012952804565
0,1,loss,0.3691019117832184
0,2,loss,0.32889723777770996
0,3,loss,0.3069522976875305
0,4,loss,0.29225975275039673
0,5,loss,0.2792946696281433
0,6,loss,0.27053892612457275
0,7,loss,0.2630409300327301
0,8,loss,0.2563827335834503
0,9,loss,0.25142034888267517
0,0,accuracy,0.7738333344459534
0,1,accuracy,0.8958500027656555
0,2,accuracy,0.9074166417121887
0,3,accuracy,0.9121166467666626
0,4,accuracy,0.9163500070571899
0,5,accuracy,0.920199990272522
0,6,accuracy,0.9230666756629944
0,7,accuracy,0.9250166416168213
0,8,accuracy,0.9270166754722595
0,9,accuracy,0.9283666610717773
0,0,val_loss,0.40691128373146057
0,1,val_loss,0.33820682764053345
0,2,val_loss,0.321767657995224
0,3,val_loss,0.3062717616558075
0,4,val_loss,0.28423643112182617
0,5,val_loss,0.27693209052085876
0,6,val_loss,0.28119418025016785
0,7,val_loss,0.29297611117362976
0,8,val_loss,0.2745923697948456
0,9,val_loss,0.26219823956489563
0,0,val_accuracy,0.885699987411499
0,1,val_accuracy,0.9023000001907349
0,2,val_accuracy,0.9125000238418579
0,3,val_accuracy,0.9136999845504761
0,4,val_accuracy,0.9197999835014343
0,5,val_accuracy,0.9203000068664551
0,6,val_accuracy,0.9203000068664551
0,7,val_accuracy,0.9168000221252441
0,8,val_accuracy,0.9196000099182129
0,9,val_accuracy,0.9248999953269958
1,0,loss,0.9225190281867981
1,1,loss,0.4987567365169525
1,2,loss,0.4109189808368683
1,3,loss,0.3624786138534546
1,4,loss,0.326601505279541
1,5,loss,0.2959364950656891
1,6,loss,0.2746756970882416
1,7,loss,0.26029467582702637
1,8,loss,0.2510897219181061
1,9,loss,0.24491001665592194
1,0,accuracy,0.7037500143051147
1,1,accuracy,0.8602499961853027
1,2,accuracy,0.8862000107765198
1,3,accuracy,0.8995166420936584
1,4,accuracy,0.9087333083152771
1,5,accuracy,0.9165499806404114
1,6,accuracy,0.9219333529472351
1,7,accuracy,0.9259666800498962
1,8,accuracy,0.927133321762085
1,9,accuracy,0.9289666414260864
1,0,val_loss,0.5438662171363831
1,1,val_loss,0.4266281723976135
1,2,val_loss,0.3690701425075531
1,3,val_loss,0.3450251817703247
1,4,val_loss,0.3172590434551239
1,5,val_loss,0.2887522578239441
1,6,val_loss,0.2705373764038086
1,7,val_loss,0.27214398980140686
1,8,val_loss,0.2755635380744934
1,9,val_loss,0.25508636236190796
1,0,val_accuracy,0.8465999960899353
1,1,val_accuracy,0.8802000284194946
1,2,val_accuracy,0.89410001039505
1,3,val_accuracy,0.8992000222206116
1,4,val_accuracy,0.9052000045776367
1,5,val_accuracy,0.9150000214576721
1,6,val_accuracy,0.9215999841690063
1,7,val_accuracy,0.9205999970436096
1,8,val_accuracy,0.9179999828338623
1,9,val_accuracy,0.9265000224113464
2,0,loss,0.7129910588264465
2,1,loss,0.36485719680786133
2,2,loss,0.3125006854534149
2,3,loss,0.28664377331733704
2,4,loss,0.2729317843914032
2,5,loss,0.2631414532661438
2,6,loss,0.2555861473083496
2,7,loss,0.24966605007648468
2,8,loss,0.24346357583999634
2,9,loss,0.23965539038181305
2,0,accuracy,0.7744333148002625
2,1,accuracy,0.8955000042915344
2,2,accuracy,0.9103833436965942
2,3,accuracy,0.9187999963760376
2,4,accuracy,0.9225500226020813
2,5,accuracy,0.9253833293914795
2,6,accuracy,0.927049994468689
2,7,accuracy,0.9293500185012817
2,8,accuracy,0.9300833344459534
2,9,accuracy,0.9311166405677795
2,0,val_loss,0.4044792652130127
2,1,val_loss,0.31952208280563354
2,2,val_loss,0.2900477349758148
2,3,val_loss,0.27883562445640564
2,4,val_loss,0.26867327094078064
2,5,val_loss,0.2641235589981079
2,6,val_loss,0.26615670323371887
2,7,val_loss,0.2561478614807129
2,8,val_loss,0.2546241283416748
2,9,val_loss,0.2492925077676773
2,0,val_accuracy,0.8873000144958496
2,1,val_accuracy,0.911300003528595
2,2,val_accuracy,0.9174000024795532
2,3,val_accuracy,0.9197999835014343
2,4,val_accuracy,0.9228000044822693
2,5,val_accuracy,0.925599992275238
2,6,val_accuracy,0.9251000285148621
2,7,val_accuracy,0.9269000291824341
2,8,val_accuracy,0.9266999959945679
2,9,val_accuracy,0.9287999868392944
3,0,loss,0.8090270161628723
3,1,loss,0.40874212980270386
3,2,loss,0.3533971309661865
3,3,loss,0.3260917067527771
3,4,loss,0.30940839648246765
3,5,loss,0.29968690872192383
3,6,loss,0.29081597924232483
3,7,loss,0.2848632037639618
3,8,loss,0.2792065739631653
3,9,loss,0.2769395411014557
3,0,accuracy,0.7435500025749207
3,1,accuracy,0.8818333148956299
3,2,accuracy,0.8995833396911621
3,3,accuracy,0.9067999720573425
3,4,accuracy,0.9132166504859924
3,5,accuracy,0.9154499769210815
3,6,accuracy,0.9176499843597412
3,7,accuracy,0.9186499714851379
3,8,accuracy,0.9213833212852478
3,9,accuracy,0.921999990940094
3,0,val_loss,0.44094380736351013
3,1,val_loss,0.3812055289745331
3,2,val_loss,0.3422147333621979
3,3,val_loss,0.31845933198928833
3,4,val_loss,0.3187055289745331
3,5,val_loss,0.3041112720966339
3,6,val_loss,0.30181390047073364
3,7,val_loss,0.2981870174407959
3,8,val_loss,0.3030068576335907
3,9,val_loss,0.29103681445121765
3,0,val_accuracy,0.878000020980835
3,1,val_accuracy,0.8917999863624573
3,2,val_accuracy,0.8984000086784363
3,3,val_accuracy,0.9106000065803528
3,4,val_accuracy,0.9068999886512756
3,5,val_accuracy,0.9117000102996826
3,6,val_accuracy,0.9139999747276306
3,7,val_accuracy,0.9151999950408936
3,8,val_accuracy,0.9157000184059143
3,9,val_accuracy,0.9187999963760376
4,0,loss,0.8748956322669983
4,1,loss,0.40636950731277466
4,2,loss,0.3455415964126587
4,3,loss,0.31932470202445984
4,4,loss,0.3020514249801636
4,5,loss,0.2893284857273102
