run,epoch,metric,value
0,0,loss,0.7747935056686401
0,1,loss,0.3863952159881592
0,2,loss,0.3259538412094116
0,3,loss,0.2989047169685364
0,4,loss,0.27925148606300354
0,5,loss,0.26745763421058655
0,6,loss,0.25897470116615295
0,7,loss,0.2544616162776947
0,8,loss,0.24897922575473785
0,9,loss,0.24364390969276428
0,0,accuracy,0.7513666749000549
0,1,accuracy,0.8864333629608154
0,2,accuracy,0.904283344745636
0,3,accuracy,0.9118833541870117
0,4,accuracy,0.9179333448410034
0,5,accuracy,0.9226666688919067
0,6,accuracy,0.924049973487854
0,7,accuracy,0.9261666536331177
0,8,accuracy,0.9278666377067566
0,9,accuracy,0.9297000169754028
0,0,val_loss,0.439900279045105
0,1,val_loss,0.35237234830856323
0,2,val_loss,0.30803146958351135
0,3,val_loss,0.29724881052970886
0,4,val_loss,0.2843659520149231
0,5,val_loss,0.2743091583251953
0,6,val_loss,0.2832756042480469
0,7,val_loss,0.2664158344268799
0,8,val_loss,0.27147623896598816
0,9,val_loss,0.2625618278980255
0,0,val_accuracy,0.8712999820709229
0,1,val_accuracy,0.8981000185012817
0,2,val_accuracy,0.9083999991416931
0,3,val_accuracy,0.9114000201225281
0,4,val_accuracy,0.9186000227928162
0,5,val_accuracy,0.9207000136375427
0,6,val_accuracy,0.9199000000953674
0,7,val_accuracy,0.9218999743461609
0,8,val_accuracy,0.9247000217437744
0,9,val_accuracy,0.9286999702453613
1,0,loss,0.8239836096763611
1,1,loss,0.4491675794124603
1,2,loss,0.36729639768600464
1,3,loss,0.3378589153289795
1,4,loss,0.31956392526626587
1,5,loss,0.30762946605682373
1,6,loss,0.29789993166923523
1,7,loss,0.2891765236854553
1,8,loss,0.28141358494758606
1,9,loss,0.27331867814064026
1,0,accuracy,0.7392333149909973
1,1,accuracy,0.8668500185012817
1,2,accuracy,0.8913833498954773
1,3,accuracy,0.9004833102226257
1,4,accuracy,0.9061166644096375
1,5,accuracy,0.9087333083152771
1,6,accuracy,0.9122833609580994
1,7,accuracy,0.9138666391372681
1,8,accuracy,0.9166833162307739
1,9,accuracy,0.9192500114440918
1,0,val_loss,0.5226569771766663
1,1,val_loss,0.3947542607784271
1,2,val_loss,0.3507362902164459
1,3,val_loss,0.3418637812137604
1,4,val_loss,0.3220628499984741
1,5,val_loss,0.3089141249656677
1,6,val_loss,0.30253174901008606
1,7,val_loss,0.3022681772708893
1,8,val_loss,0.2894788682460785
1,9,val_loss,0.2765532433986664
1,0,val_accuracy,0.8402000069618225
1,1,val_accuracy,0.8853999972343445
1,2,val_accuracy,0.8973000049591064
1,3,val_accuracy,0.8986999988555908
1,4,val_accuracy,0.9036999940872192
1,5,val_accuracy,0.9083999991416931
1,6,val_accuracy,0.9111999869346619
1,7,val_accuracy,0.9114999771118164
1,8,val_accuracy,0.9147999882698059
1,9,val_accuracy,0.9160000085830688
2,0,loss,0.7618280053138733
2,1,loss,0.4020725190639496
2,2,loss,0.3467261791229248
2,3,loss,0.31667765974998474
2,4,loss,0.29772093892097473
2,5,loss,0.2841477394104004
2,6,loss,0.2744343876838684
2,7,loss,0.26663297414779663
2,8,loss,0.259986013174057
2,9,loss,0.2552885115146637
2,0,accuracy,0.7562833428382874
2,1,accuracy,0.8873000144958496
2,2,accuracy,0.9037500023841858
2,3,accuracy,0.9101666808128357
2,4,accuracy,0.9157999753952026
2,5,accuracy,0.9187833070755005
2,6,accuracy,0.9208999872207642
2,7,accuracy,0.922249972820282
2,8,accuracy,0.9240999817848206
2,9,accuracy,0.9257833361625671
2,0,val_loss,0.4531949758529663
2,1,val_loss,0.3551461100578308
2,2,val_loss,0.32794493436813354
2,3,val_loss,0.3066047728061676
2,4,val_loss,0.31042832136154175
2,5,val_loss,0.29210421442985535
2,6,val_loss,0.30872660875320435
2,7,val_loss,0.28880542516708374
2,8,val_loss,0.27927839756011963
2,9,val_loss,0.28852513432502747
2,0,val_accuracy,0.8704000115394592
2,1,val_accuracy,0.9013000130653381
2,2,val_accuracy,0.9071000218391418
2,3,val_accuracy,0.9128999710083008
2,4,val_accuracy,0.9132999777793884
2,5,val_accuracy,0.917900025844574
2,6,val_accuracy,0.9118000268936157
2,7,val_accuracy,0.9217000007629395
2,8,val_accuracy,0.9194999933242798
2,9,val_accuracy,0.9189000129699707
3,0,loss,0.7027610540390015
3,1,loss,0.36155223846435547
3,2,loss,0.3197200894355774
3,3,loss,0.3003307580947876
3,4,loss,0.2866854965686798
3,5,loss,0.2771718502044678
3,6,loss,0.26976922154426575
3,7,loss,0.2619396448135376
3,8,loss,0.25529104471206665
3,9,loss,0.25042447447776794
3,0,accuracy,0.7798166871070862
3,1,accuracy,0.8974666595458984
3,2,accuracy,0.9089833498001099
3,3,accuracy,0.9141166806221008
3,4,accuracy,0.9173333048820496
3,5,accuracy,0.9206833243370056
3,6,accuracy,0.9222000241279602
3,7,accuracy,0.9245499968528748
3,8,accuracy,0.9256666898727417
3,9,accuracy,0.9274666905403137
3,0,val_loss,0.391238808631897
3,1,val_loss,0.33074334263801575
3,2,val_loss,0.33393165469169617
3,3,val_loss,0.3020707666873932
3,4,val_loss,0.289792537689209
3,5,val_loss,0.285930335521698
3,6,val_loss,0.2794357240200043
3,7,val_loss,0.2763650119304657
3,8,val_loss,0.27301934361457825
3,9,val_loss,0.27951017022132874
3,0,val_accuracy,0.8906999826431274
3,1,val_accuracy,0.9078999757766724
3,2,val_accuracy,0.9054999947547913
3,3,val_accuracy,0.9121999740600586
3,4,val_accuracy,0.9197999835014343
3,5,val_accuracy,0.9178000092506409
3,6,val_accuracy,0.9190000295639038
3,7,val_accuracy,0.9208999872207642
3,8,val_accuracy,0.9182999730110168
3,9,val_accuracy,0.9190999865531921
4,0,loss,0.7877023220062256
4,1,loss,0.329000324010849
4,2,loss,0.29105621576309204
4,3,loss,0.275108277797699
4,4,loss,0.2628118395805359
4,5,loss,0.2561037540435791
4,6,loss,0.2514874041080475
4,7,loss,0.2459835410118103
4,8,loss,0.24195723235607147
4,9,loss,0.2394067943096161
4,0,accuracy,0.7627000212669373
4,1,accuracy,0.9081166386604309
4,2,accuracy,0.9176333546638489
4,3,accuracy,0.9212333559989929
4,4,accuracy,0.9247499704360962
4,5,accuracy,0.9265000224113464
4,6,accuracy,0.9279000163078308
4,7,accuracy,0.9292166829109192
4,8,accuracy,0.9308833479881287
4,9,accuracy,0.9305333495140076
4,0,val_loss,0.3565358519554138
4,1,val_loss,0.30292630195617676
4,2,val_loss,0.28474703431129456
4,3,val_loss,0.2691791355609894
4,4,val_loss,0.280403733253479
4,5,val_loss,0.2748825252056122
4,6,val_loss,0.2709443271160126
4,7,val_loss,0.27377215027809143
4,8,val_loss,0.2701970636844635
4,9,val_loss,0.26931965351104736
4,0,val_accuracy,0.902899980545044
4,1,val_accuracy,0.9158999919891357
4,2,val_accuracy,0.9190999865531921
4,3,val_accuracy,0.9254999756813049
4,4,val_accuracy,0.9203000068664551
4,5,val_accuracy,0.9236999750137329
4,6,val_accuracy,0.9241999983787537
4,7,val_accuracy,0.9226999878883362
4,8,val_accuracy,0.9243000149726868
4,9,val_accuracy,0.9233999848365784
5,0,loss,0.6842904686927795
5,1,loss,0.3546856641769409
5,2,loss,0.31212756037712097
5,3,loss,0.2894504964351654
5,4,loss,0.27327218651771545
