run,epoch,metric,value
0,0,loss,0.7056849002838135
0,1,loss,0.37789496779441833
0,2,loss,0.32644858956336975
0,3,loss,0.30025357007980347
0,4,loss,0.2844628393650055
0,5,loss,0.2728550434112549
0,6,loss,0.26326367259025574
0,7,loss,0.25388678908348083
0,8,loss,0.2478373646736145
0,9,loss,0.24152730405330658
0,0,accuracy,0.7823666930198669
0,1,accuracy,0.8910999894142151
0,2,accuracy,0.9048500061035156
0,3,accuracy,0.9124500155448914
0,4,accuracy,0.9170166850090027
0,5,accuracy,0.9193833470344543
0,6,accuracy,0.9228000044822693
0,7,accuracy,0.9243166446685791
0,8,accuracy,0.9274500012397766
0,9,accuracy,0.9285500049591064
0,0,val_loss,0.42136210203170776
0,1,val_loss,0.34658434987068176
0,2,val_loss,0.30760613083839417
0,3,val_loss,0.2993078827857971
0,4,val_loss,0.29670533537864685
0,5,val_loss,0.27850857377052307
0,6,val_loss,0.279064416885376
0,7,val_loss,0.2763271629810333
0,8,val_loss,0.26326674222946167
0,9,val_loss,0.2527250349521637
0,0,val_accuracy,0.8820000290870667
0,1,val_accuracy,0.8986999988555908
0,2,val_accuracy,0.9114000201225281
0,3,val_accuracy,0.9118000268936157
0,4,val_accuracy,0.9136000275611877
0,5,val_accuracy,0.9211999773979187
0,6,val_accuracy,0.9221000075340271
0,7,val_accuracy,0.9218000173568726
0,8,val_accuracy,0.9254999756813049
0,9,val_accuracy,0.9287999868392944
