run,epoch,metric,value
0,0,loss,0.815611720085144
0,1,loss,0.4740430414676666
0,2,loss,0.41796550154685974
0,3,loss,0.3775871992111206
0,4,loss,0.3387620151042938
0,5,loss,0.31322240829467773
0,6,loss,0.29795920848846436
0,7,loss,0.2887486517429352
0,8,loss,0.2814326882362366
0,9,loss,0.2758142650127411
0,0,accuracy,0.7376000285148621
0,1,accuracy,0.8629166483879089
0,2,accuracy,0.8800666928291321
0,3,accuracy,0.892216682434082
0,4,accuracy,0.9034500122070312
0,5,accuracy,0.9110333323478699
0,6,accuracy,0.9159166812896729
0,7,accuracy,0.9179999828338623
0,8,accuracy,0.9196166396141052
0,9,accuracy,0.92166668176651
0,0,val_loss,0.5303004384040833
0,1,val_loss,0.43543511629104614
0,2,val_loss,0.40323299169540405
0,3,val_loss,0.37045013904571533
0,4,val_loss,0.3332161009311676
0,5,val_loss,0.31571629643440247
0,6,val_loss,0.3052656054496765
0,7,val_loss,0.315578818321228
0,8,val_loss,0.30913805961608887
0,9,val_loss,0.3022695481777191
0,0,val_accuracy,0.8514999747276306
0,1,val_accuracy,0.8777999877929688
0,2,val_accuracy,0.8877999782562256
0,3,val_accuracy,0.8967000246047974
0,4,val_accuracy,0.9077000021934509
0,5,val_accuracy,0.9150000214576721
0,6,val_accuracy,0.9168999791145325
0,7,val_accuracy,0.9125000238418579
0,8,val_accuracy,0.9111999869346619
0,9,val_accuracy,0.9168000221252441
1,0,loss,0.6469811201095581
1,1,loss,0.3516107499599457
1,2,loss,0.31682220101356506
1,3,loss,0.2959658205509186
1,4,loss,0.28066301345825195
1,5,loss,0.2687135934829712
1,6,loss,0.25815096497535706
1,7,loss,0.2524317800998688
1,8,loss,0.24332191050052643
1,9,loss,0.23692043125629425
1,0,accuracy,0.7975666522979736
1,1,accuracy,0.9014666676521301
1,2,accuracy,0.9113333225250244
1,3,accuracy,0.9156833291053772
1,4,accuracy,0.9204333424568176
1,5,accuracy,0.9230499863624573
1,6,accuracy,0.926633358001709
1,7,accuracy,0.9272500276565552
1,8,accuracy,0.9299833178520203
1,9,accuracy,0.9306666851043701
1,0,val_loss,0.38382256031036377
1,1,val_loss,0.3502337336540222
1,2,val_loss,0.315851628780365
1,3,val_loss,0.29872599244117737
1,4,val_loss,0.29794397950172424
1,5,val_loss,0.2717149257659912
1,6,val_loss,0.27662137150764465
1,7,val_loss,0.2650096118450165
1,8,val_loss,0.2560029923915863
1,9,val_loss,0.25571563839912415
1,0,val_accuracy,0.8931999802589417
1,1,val_accuracy,0.9045000076293945
1,2,val_accuracy,0.9143000245094299
1,3,val_accuracy,0.9139999747276306
1,4,val_accuracy,0.9168000221252441
1,5,val_accuracy,0.9203000068664551
1,6,val_accuracy,0.9218000173568726
1,7,val_accuracy,0.9248999953269958
1,8,val_accuracy,0.9269999861717224
1,9,val_accuracy,0.9276000261306763
2,0,loss,0.7479119896888733
2,1,loss,0.3618032932281494
2,2,loss,0.3040138781070709
2,3,loss,0.2786901891231537
2,4,loss,0.2631435692310333
2,5,loss,0.2521906793117523
2,6,loss,0.24258776009082794
2,7,loss,0.23657657206058502
2,8,loss,0.2313169538974762
2,9,loss,0.22660455107688904
2,0,accuracy,0.7545833587646484
2,1,accuracy,0.8941500186920166
2,2,accuracy,0.911549985408783
2,3,accuracy,0.9182500243186951
2,4,accuracy,0.9229000210762024
2,5,accuracy,0.9257833361625671
2,6,accuracy,0.9277666807174683
2,7,accuracy,0.9293333292007446
2,8,accuracy,0.9309499859809875
2,9,accuracy,0.9328333139419556
2,0,val_loss,0.39531266689300537
2,1,val_loss,0.3193936347961426
2,2,val_loss,0.2932080924510956
2,3,val_loss,0.278016060590744
2,4,val_loss,0.26318904757499695
2,5,val_loss,0.2559659779071808
2,6,val_loss,0.2610786557197571
2,7,val_loss,0.2597275376319885
2,8,val_loss,0.2506253719329834
2,9,val_loss,0.24355825781822205
2,0,val_accuracy,0.886900007724762
2,1,val_accuracy,0.9056000113487244
2,2,val_accuracy,0.9162999987602234
2,3,val_accuracy,0.9187999963760376
2,4,val_accuracy,0.923799991607666
2,5,val_accuracy,0.9261999726295471
2,6,val_accuracy,0.9225000143051147
2,7,val_accuracy,0.921999990940094
2,8,val_accuracy,0.9282000064849854
2,9,val_accuracy,0.9283999800682068
3,0,loss,0.7419640421867371
3,1,loss,0.3733859658241272
3,2,loss,0.3304446041584015
3,3,loss,0.30917805433273315
3,4,loss,0.29314178228378296
3,5,loss,0.28175675868988037
3,6,loss,0.27268847823143005
3,7,loss,0.2631717026233673
3,8,loss,0.2584003508090973
3,9,loss,0.2535025477409363
3,0,accuracy,0.7529833316802979
3,1,accuracy,0.892216682434082
3,2,accuracy,0.9034666419029236
3,3,accuracy,0.9101333618164062
3,4,accuracy,0.9144833087921143
3,5,accuracy,0.9182833433151245
3,6,accuracy,0.9208833575248718
3,7,accuracy,0.9236666560173035
3,8,accuracy,0.9249333143234253
3,9,accuracy,0.9258833527565002
3,0,val_loss,0.4052250385284424
3,1,val_loss,0.33789002895355225
3,2,val_loss,0.32304009795188904
3,3,val_loss,0.30762386322021484
3,4,val_loss,0.30047160387039185
3,5,val_loss,0.28930845856666565
3,6,val_loss,0.28836771845817566
3,7,val_loss,0.2841091752052307
3,8,val_loss,0.27342864871025085
3,9,val_loss,0.2766576409339905
3,0,val_accuracy,0.882099986076355
3,1,val_accuracy,0.9014999866485596
3,2,val_accuracy,0.9057000279426575
3,3,val_accuracy,0.9089999794960022
3,4,val_accuracy,0.9114999771118164
3,5,val_accuracy,0.9169999957084656
3,6,val_accuracy,0.9162999987602234
3,7,val_accuracy,0.9171000123023987
3,8,val_accuracy,0.9210000038146973
3,9,val_accuracy,0.9200000166893005
4,0,loss,0.6761810183525085
4,1,loss,0.4122586250305176
4,2,loss,0.36362534761428833
4,3,loss,0.32930120825767517
4,4,loss,0.30715781450271606
4,5,loss,0.2889373004436493
4,6,loss,0.2743554413318634
4,7,loss,0.26131340861320496
4,8,loss,0.25331977009773254
4,9,loss,0.24493612349033356
4,0,accuracy,0.7886833548545837
4,1,accuracy,0.8783666491508484
4,2,accuracy,0.8934333324432373
4,3,accuracy,0.9029333591461182
4,4,accuracy,0.9092166423797607
4,5,accuracy,0.9140333533287048
4,6,accuracy,0.9180166721343994
4,7,accuracy,0.9226833581924438
4,8,accuracy,0.9236166477203369
4,9,accuracy,0.9269999861717224
4,0,val_loss,0.4289076030254364
4,1,val_loss,0.3741828501224518
4,2,val_loss,0.35776883363723755
4,3,val_loss,0.3188994526863098
4,4,val_loss,0.3126181662082672
4,5,val_loss,0.28582310676574707
4,6,val_loss,0.28437307476997375
4,7,val_loss,0.28499507904052734
4,8,val_loss,0.25735607743263245
4,9,val_loss,0.2609790563583374
4,0,val_accuracy,0.868399977684021
4,1,val_accuracy,0.8898000121116638
4,2,val_accuracy,0.8891000151634216
4,3,val_accuracy,0.9035999774932861
4,4,val_accuracy,0.9024999737739563
4,5,val_accuracy,0.9136000275611877
4,6,val_accuracy,0.9156000018119812
4,7,val_accuracy,0.916100025177002
4,8,val_accuracy,0.9229000210762024
4,9,val_accuracy,0.9243000149726868
5,0,loss,0.7153706550598145
5,1,loss,0.40889301896095276
5,2,loss,0.3668038845062256
5,3,loss,0.3422670066356659
5,4,loss,0.3238125443458557
5,5,loss,0.3104231059551239
5,6,loss,0.3010249435901642
5,7,loss,0.2918661832809448
5,8,loss,0.28612977266311646
5,9,loss,0.28186601400375366
5,0,accuracy,0.7801833152770996
5,1,accuracy,0.8834166526794434
5,2,accuracy,0.8967666625976562
5,3,accuracy,0.9035666584968567
5,4,accuracy,0.9090666770935059
5,5,accuracy,0.912850022315979
5,6,accuracy,0.9155499935150146
5,7,accuracy,0.9179666638374329
5,8,accuracy,0.9194499850273132
5,9,accuracy,0.9188500046730042
5,0,val_loss,0.44447842240333557
5,1,val_loss,0.3856048285961151
5,2,val_loss,0.35721641778945923
5,3,val_loss,0.3480156362056732
5,4,val_loss,0.3318729102611542
5,5,val_loss,0.3227030634880066
5,6,val_loss,0.30505529046058655
5,7,val_loss,0.31028586626052856
5,8,val_loss,0.3078967332839966
5,9,val_loss,0.28931301832199097
5,0,val_accuracy,0.8755999803543091
5,1,val_accuracy,0.8910999894142151
5,2,val_accuracy,0.9024999737739563
5,3,val_accuracy,0.906499981880188
5,4,val_accuracy,0.9100000262260437
5,5,val_accuracy,0.9081000089645386
5,6,val_accuracy,0.9139999747276306
5,7,val_accuracy,0.9136999845504761
5,8,val_accuracy,0.9157000184059143
5,9,val_accuracy,0.9212999939918518
6,0,loss,0.7563391923904419
6,1,loss,0.36596181988716125
6,2,loss,0.3212919533252716
6,3,loss,0.2984643876552582
6,4,loss,0.2801888585090637
6,5,loss,0.26531872153282166
6,6,loss,0.2535679340362549
6,7,loss,0.24477963149547577
6,8,loss,0.2378302961587906
6,9,loss,0.2326248586177826
6,0,accuracy,0.7629666924476624
6,1,accuracy,0.8947499990463257
6,2,accuracy,0.9099000096321106
6,3,accuracy,0.9158666729927063
6,4,accuracy,0.9197666645050049
6,5,accuracy,0.924049973487854
6,6,accuracy,0.9280666708946228
6,7,accuracy,0.9296666383743286
6,8,accuracy,0.9316999912261963
6,9,accuracy,0.9329666495323181
6,0,val_loss,0.3928646445274353
6,1,val_loss,0.34127098321914673
6,2,val_loss,0.31382089853286743
6,3,val_loss,0.29409259557724
6,4,val_loss,0.28461724519729614
6,5,val_loss,0.2823920249938965
6,6,val_loss,0.2675427794456482
6,7,val_loss,0.26320433616638184
6,8,val_loss,0.2557062804698944
6,9,val_loss,0.25904637575149536
6,0,val_accuracy,0.892300009727478
6,1,val_accuracy,0.9065999984741211
6,2,val_accuracy,0.9124000072479248
6,3,val_accuracy,0.9174000024795532
6,4,val_accuracy,0.921500027179718
6,5,val_accuracy,0.9222999811172485
6,6,val_accuracy,0.9236000180244446
6,7,val_accuracy,0.9283000230789185
6,8,val_accuracy,0.9265000224113464
6,9,val_accuracy,0.9251000285148621
7,0,loss,0.760831892490387
7,1,loss,0.39278513193130493
7,2,loss,0.33922871947288513
7,3,loss,0.3040221035480499
7,4,loss,0.2825377881526947
7,5,loss,0.26747629046440125
7,6,loss,0.2575640380382538
7,7,loss,0.24891240894794464
7,8,loss,0.24381203949451447
7,9,loss,0.2380226105451584
7,0,accuracy,0.7648166418075562
7,1,accuracy,0.8859333395957947
7,2,accuracy,0.9017666578292847
7,3,accuracy,0.9108333587646484
7,4,accuracy,0.9172000288963318
7,5,accuracy,0.9212999939918518
7,6,accuracy,0.9241333603858948
7,7,accuracy,0.927133321762085
7,8,accuracy,0.9273999929428101
7,9,accuracy,0.9290666580200195
7,0,val_loss,0.4184030294418335
7,1,val_loss,0.3875643312931061
7,2,val_loss,0.3247346580028534
7,3,val_loss,0.29252830147743225
7,4,val_loss,0.28944629430770874
7,5,val_loss,0.26796966791152954
7,6,val_loss,0.26664605736732483
7,7,val_loss,0.2875272333621979
7,8,val_loss,0.2625279724597931
7,9,val_loss,0.25606462359428406
7,0,val_accuracy,0.8801000118255615
7,1,val_accuracy,0.8877999782562256
7,2,val_accuracy,0.90420001745224
7,3,val_accuracy,0.916700005531311
7,4,val_accuracy,0.9157999753952026
7,5,val_accuracy,0.9217000007629395
7,6,val_accuracy,0.9251999855041504
7,7,val_accuracy,0.9158999919891357
7,8,val_accuracy,0.9251000285148621
7,9,val_accuracy,0.9266999959945679
8,0,loss,0.6189266443252563
8,1,loss,0.35419970750808716
8,2,loss,0.31899961829185486
8,3,loss,0.3002432882785797
8,4,loss,0.2871258854866028
8,5,loss,0.2776472270488739
8,6,loss,0.2696182429790497
8,7,loss,0.2629598379135132
8,8,loss,0.2565993368625641
8,9,loss,0.2520821988582611
8,0,accuracy,0.8098166584968567
8,1,accuracy,0.8973666429519653
8,2,accuracy,0.907716691493988
8,3,accuracy,0.913016676902771
8,4,accuracy,0.9172999858856201
8,5,accuracy,0.9209333062171936
8,6,accuracy,0.9219833612442017
8,7,accuracy,0.923550009727478
8,8,accuracy,0.9255666732788086
8,9,accuracy,0.9262333512306213
8,0,val_loss,0.363871693611145
8,1,val_loss,0.31992918252944946
8,2,val_loss,0.29224005341529846
8,3,val_loss,0.28262224793434143
8,4,val_loss,0.2714783549308777
8,5,val_loss,0.2739124596118927
8,6,val_loss,0.26834627985954285
8,7,val_loss,0.2626151144504547
8,8,val_loss,0.2552458941936493
8,9,val_loss,0.25494569540023804
8,0,val_accuracy,0.8966000080108643
8,1,val_accuracy,0.9063000082969666
8,2,val_accuracy,0.9187999963760376
8,3,val_accuracy,0.9190999865531921
8,4,val_accuracy,0.9229000210762024
8,5,val_accuracy,0.9222000241279602
8,6,val_accuracy,0.9247000217437744
8,7,val_accuracy,0.9229000210762024
8,8,val_accuracy,0.9277999997138977
8,9,val_accuracy,0.9286999702453613
9,0,loss,0.768647313117981
9,1,loss,0.43314632773399353
9,2,loss,0.359180748462677
9,3,loss,0.3181772828102112
9,4,loss,0.2943386137485504
9,5,loss,0.2806050777435303
9,6,loss,0.27035588026046753
9,7,loss,0.2619055211544037
9,8,loss,0.254698783159256
9,9,loss,0.24738574028015137
9,0,accuracy,0.7647500038146973
9,1,accuracy,0.8772666454315186
9,2,accuracy,0.9003833532333374
9,3,accuracy,0.9102333188056946
9,4,accuracy,0.9178000092506409
9,5,accuracy,0.9208333492279053
9,6,accuracy,0.9228666424751282
