run,epoch,metric,value
0,0,loss,0.8264265656471252
0,1,loss,0.45285677909851074
0,2,loss,0.40571874380111694
0,3,loss,0.3697548508644104
0,4,loss,0.35000619292259216
0,5,loss,0.3344433903694153
0,6,loss,0.32448500394821167
0,7,loss,0.3125516474246979
0,8,loss,0.30289068818092346
0,9,loss,0.2952122390270233
0,0,accuracy,0.7180833220481873
0,1,accuracy,0.8658333420753479
0,2,accuracy,0.8819833397865295
0,3,accuracy,0.8924499750137329
0,4,accuracy,0.8981666564941406
0,5,accuracy,0.9019500017166138
0,6,accuracy,0.9055333137512207
0,7,accuracy,0.909250020980835
0,8,accuracy,0.9110166430473328
0,9,accuracy,0.9134666919708252
0,0,val_loss,0.46447545289993286
0,1,val_loss,0.418885737657547
0,2,val_loss,0.37225282192230225
0,3,val_loss,0.35712555050849915
0,4,val_loss,0.3389991819858551
0,5,val_loss,0.33024629950523376
0,6,val_loss,0.32194292545318604
0,7,val_loss,0.30791276693344116
0,8,val_loss,0.3036312758922577
0,9,val_loss,0.30230283737182617
0,0,val_accuracy,0.8593999743461609
0,1,val_accuracy,0.8784999847412109
0,2,val_accuracy,0.8955000042915344
0,3,val_accuracy,0.8985999822616577
0,4,val_accuracy,0.9034000039100647
0,5,val_accuracy,0.9071999788284302
0,6,val_accuracy,0.9072999954223633
0,7,val_accuracy,0.9121999740600586
0,8,val_accuracy,0.9150000214576721
0,9,val_accuracy,0.9126999974250793
1,0,loss,0.7970228791236877
1,1,loss,0.41240954399108887
1,2,loss,0.3644641041755676
1,3,loss,0.33579501509666443
1,4,loss,0.3147701621055603
1,5,loss,0.29581132531166077
1,6,loss,0.2785007357597351
1,7,loss,0.2641921043395996
1,8,loss,0.25379982590675354
1,9,loss,0.24774380028247833
1,0,accuracy,0.7483000159263611
1,1,accuracy,0.8853499889373779
1,2,accuracy,0.899399995803833
1,3,accuracy,0.9069833159446716
1,4,accuracy,0.9129166603088379
1,5,accuracy,0.9176666736602783
1,6,accuracy,0.9228666424751282
1,7,accuracy,0.9263833165168762
1,8,accuracy,0.9279833436012268
1,9,accuracy,0.9294000267982483
1,0,val_loss,0.43510571122169495
1,1,val_loss,0.3762378692626953
1,2,val_loss,0.3487740457057953
1,3,val_loss,0.3300168514251709
1,4,val_loss,0.31570014357566833
1,5,val_loss,0.29211899638175964
1,6,val_loss,0.2951419949531555
1,7,val_loss,0.27885496616363525
1,8,val_loss,0.26684239506721497
1,9,val_loss,0.2674032747745514
1,0,val_accuracy,0.8784999847412109
1,1,val_accuracy,0.8920999765396118
1,2,val_accuracy,0.9023000001907349
1,3,val_accuracy,0.909500002861023
1,4,val_accuracy,0.9143999814987183
1,5,val_accuracy,0.917900025844574
1,6,val_accuracy,0.9186999797821045
1,7,val_accuracy,0.9254000186920166
1,8,val_accuracy,0.9258000254631042
1,9,val_accuracy,0.9276000261306763
2,0,loss,0.7922652363777161
2,1,loss,0.3713652491569519
2,2,loss,0.3174377977848053
2,3,loss,0.29038065671920776
2,4,loss,0.27353665232658386
2,5,loss,0.2622060775756836
2,6,loss,0.25397786498069763
2,7,loss,0.2468189299106598
2,8,loss,0.24100589752197266
2,9,loss,0.23702457547187805
2,0,accuracy,0.7352166771888733
2,1,accuracy,0.8904333114624023
2,2,accuracy,0.9072499871253967
2,3,accuracy,0.9152166843414307
2,4,accuracy,0.9200500249862671
2,5,accuracy,0.923383355140686
2,6,accuracy,0.9260333180427551
2,7,accuracy,0.928433358669281
2,8,accuracy,0.9294999837875366
2,9,accuracy,0.9312333464622498
2,0,val_loss,0.4196093678474426
2,1,val_loss,0.33113354444503784
2,2,val_loss,0.2956509590148926
2,3,val_loss,0.27779650688171387
2,4,val_loss,0.2713622748851776
2,5,val_loss,0.2716010808944702
2,6,val_loss,0.2743374705314636
2,7,val_loss,0.2544373869895935
2,8,val_loss,0.2536972165107727
2,9,val_loss,0.2473176270723343
2,0,val_accuracy,0.8734999895095825
2,1,val_accuracy,0.8996999859809875
2,2,val_accuracy,0.9107000231742859
2,3,val_accuracy,0.9153000116348267
2,4,val_accuracy,0.9208999872207642
2,5,val_accuracy,0.9217000007629395
2,6,val_accuracy,0.9186999797821045
2,7,val_accuracy,0.9248999953269958
2,8,val_accuracy,0.9264000058174133
2,9,val_accuracy,0.9277999997138977
3,0,loss,0.7280825972557068
3,1,loss,0.374785453081131
3,2,loss,0.3139379918575287
3,3,loss,0.2879363000392914
3,4,loss,0.27489137649536133
3,5,loss,0.26714324951171875
3,6,loss,0.2579045593738556
3,7,loss,0.25396522879600525
3,8,loss,0.24823181331157684
3,9,loss,0.2457953542470932
3,0,accuracy,0.778166651725769
3,1,accuracy,0.8923166394233704
3,2,accuracy,0.9104999899864197
3,3,accuracy,0.9178666472434998
3,4,accuracy,0.9205833077430725
3,5,accuracy,0.9229833483695984
